X Y Z Intensity
96.0026390075218 60.62251000944525 225.0671 92.0
95.9876236661803 60.23635175824165 225.071 49.0
95.99740152049344 60.73688678443432 225.0597 24.0
95.98101711994968 60.37404041085392 225.0705 55.0
95.97518622223288 60.51174878515303 225.0765 51.0
95.96029947511852 60.090017888695 225.063 54.0
95.97061135387048 60.63058940414339 225.0679 87.0
95.95329732215032 60.24326094053686 225.0693 53.0
95.95499685010873 60.39005482662469 225.0652 63.0
95.94738859450445 60.53661197796464 225.0798 54.0
95.92934273567516 60.1170242279768 225.0663 57.0
95.93141655717045 60.40168431028724 225.0705 63.0
95.91060719336383 59.968685305677354 225.0636 65.0
95.9264460823033 60.53607933130115 225.0742 51.0
95.90596024529077 60.12087651062757 225.0643 54.0
95.90125678211916 60.27528977673501 225.0729 53.0
95.89709021418821 60.40859349351376 225.0694 59.0
95.8722613165155 59.98105099517852 225.0653 76.0
95.89453145884909 60.53971461113542 225.0693 33.0
95.86908089381177 60.13661474082619 225.0694 51.0
95.87439860065933 60.41579859238118 225.0707 55.0
95.84801840409636 59.98821663763374 225.0659 82.0
95.84564188821241 60.142689084634185 225.0689 54.0
95.84357620636001 60.28494021575898 225.0674 49.0
95.81307900953107 59.8361303480342 225.0628 49.0
95.84254049195442 60.41721181478351 225.0632 35.0
95.81116730952635 60.002843839116395 225.0695 76.0
95.82166024111211 60.29216504190117 225.0687 49.0
95.787721356377 59.85660860873759 225.0735 43.0
95.7701288072858 59.69384604226798 225.061 42.0
95.79439830756746 60.02131704706699 225.0677 82.0
95.79285395680927 60.17358716297895 225.07 60.0
95.79236783110537 60.31476672086865 225.0677 44.0
95.75546763802413 59.8735762340948 225.0664 49.0
95.73172641382553 59.70843378826976 225.0627 53.0
95.75843589240685 60.03151986096054 225.0677 87.0
95.75758241838776 60.18714279308915 225.0731 54.0
95.73341733170673 60.03866577707231 225.0673 82.0
95.73506035003811 60.187681718729436 225.0676 47.0
95.66168501856737 59.563236956484616 225.0699 26.0
95.6935132087674 59.898682438768446 225.0719 46.0
95.66586548206396 59.734552384354174 225.0672 57.0
95.69673578348011 60.046626806259155 225.0647 76.0
95.67099113948643 59.89922136627138 225.0666 49.0
95.64081866270863 59.74280932918191 225.0678 57.0
95.67340980831068 60.04825703520328 225.0607 72.0
95.61087224492803 59.57750906329602 225.0684 30.0
95.6467199693434 59.90749803837389 225.0676 49.0
95.58405667776242 59.41117667872459 225.0661 31.0
95.60919930483215 59.765351828187704 225.0651 63.0
95.57664336427115 59.6111026648432 225.0737 33.0
95.6143532213755 59.92890977952629 225.0637 49.0
95.5442442734493 59.42016982845962 225.063 36.0
95.57160081842449 59.778848273679614 225.0665 63.0
95.50738909072243 59.22134142462164 225.0542 51.0
95.53838225873187 59.620135269127786 225.0711 33.0
95.50420580874197 59.4380512079224 225.066 36.0
95.53414362040348 59.786789576523006 225.0629 63.0
95.46574281202629 59.24140540789813 225.0577 54.0
95.52231108676642 59.794270862825215 225.066 22.0
95.43903166335076 59.25406701210886 225.0603 54.0
95.47415739716962 59.642960236407816 225.0718 43.0
95.39732478011865 59.06289744563401 225.0636 38.0
95.43687835044693 59.46079726237804 225.0659 39.0
95.42944539070595 59.4783961744979 225.065 42.0
95.34409619192593 58.86698784958571 225.0616 31.0
95.36076895170845 59.09643186442554 225.067 44.0
95.4035098918248 59.49107750784606 225.0682 39.0
95.31652462040074 58.88296281453222 225.0648 41.0
95.33342344150878 59.103518600575626 225.0652 41.0
95.37733563757502 59.482629569247365 225.055 34.0
95.28757129656151 58.892232151702046 225.0638 50.0
95.33528966398444 59.30479234550148 225.0584 76.0
95.23778438870795 58.6830691229552 225.0733 35.0
95.25770103640389 58.90703690517694 225.0657 50.0
95.30780286702793 59.31743422430009 225.0602 82.0
95.20799890032504 58.69454079121351 225.0731 52.0
95.22785903397016 58.92073062900454 225.0668 48.0
95.1780438668793 58.71267863083631 225.077 52.0
95.23622572142631 59.141069412231445 225.0654 41.0
95.1224911864847 58.45556381903589 225.067 30.0
95.1854936205782 58.938552828505635 225.0672 50.0
95.13916109141428 58.74615386873484 225.078 56.0
95.08185930969194 58.49677680619061 225.0714 33.0
95.11078561353497 58.76322013605386 225.0813 52.0
95.13417220814154 58.972823454998434 225.067 50.0
95.00165540305898 58.23236453998834 225.064 30.0
95.08188880467787 58.77026741579175 225.0785 59.0
94.97100949182641 58.24714956898242 225.0647 33.0
95.05052376165986 58.7828106591478 225.0786 52.0
94.90105855721049 57.976327592507005 225.07 38.0
94.93872751027811 58.26522822678089 225.0672 30.0
94.97302684932947 58.5340317087248 225.0672 61.0
94.85257271979935 57.99065888766199 225.0667 48.0
94.89151039812714 58.29070926364511 225.0698 31.0
94.81724465673324 58.0064365779981 225.067 69.0
94.9177989331074 58.56931472569704 225.0658 49.0
94.74481277971063 57.711093061603606 225.0639 36.0
94.84911672421731 58.3096424927935 225.0623 56.0
94.7096542599611 57.720204583369195 225.0607 60.0
94.81896388810128 58.33555753529072 225.0691 52.0
94.80132176610641 58.32732660043985 225.0606 46.0
94.60777596931439 57.42300039436668 225.0726 45.0
94.72721000644378 58.0675162775442 225.0694 60.0
94.57172876957338 57.436536302790046 225.0711 39.0
94.69426540588029 58.081131094135344 225.0695 64.0
94.53695029416122 57.46122195199132 225.0746 39.0
94.50242613535374 57.475908344611526 225.0743 56.0
94.55708731559571 57.79859357047826 225.0648 60.0
94.52744311129209 57.8045100979507 225.0544 23.0
94.43757959420327 57.5231759538874 225.0745 60.0
94.23147632926702 56.74638133402914 225.0691 30.0
94.17118620406836 56.767082893289626 225.0657 38.0
94.0206454815343 56.338566618040204 225.0669 48.0
93.83111177256797 55.88682367652655 225.0764 24.0
94.06288775568828 56.84437430091202 225.069 47.0
94.03779996803496 56.82372477836907 225.0567 20.0
93.90827098151203 56.42353659309447 225.0716 75.0
93.75276835565455 55.9459772426635 225.0774 47.0
93.7338419459993 55.95772510115057 225.0779 44.0
93.68923434207682 55.97215504106134 225.0752 53.0
90.5365781163564 57.61740502156317 225.1861 22.0
90.75379658699967 58.04872876033187 225.171 30.0
90.39487313036807 57.63492425438017 225.1802 53.0
90.70985162770376 58.06762256473303 225.1737 43.0
90.94716770830564 58.47166376747191 225.1671 27.0
90.92821305512916 58.48452266212553 225.1703 27.0
90.91080969944596 58.49742101226002 225.1733 30.0
90.88739895028993 58.50238434318453 225.1726 30.0
90.84063396579586 58.51008895225823 225.1702 37.0
91.29479400312994 59.20758772455156 225.1765 36.0
91.46955513698049 59.50775723345578 225.1698 34.0
91.44697655364871 59.51051823515445 225.1673 49.0
91.43503099749796 59.52244364377111 225.1715 53.0
91.6162106464617 59.783865242265165 225.169 43.0
91.6027137930505 59.795751196332276 225.1725 43.0
91.35443275864236 59.54818747006357 225.1702 63.0
91.5358794350177 59.829627309925854 225.1771 40.0
91.70277385634836 60.072897635400295 225.167 26.0
91.48309152456932 59.860525423660874 225.1751 69.0
91.64641852932982 60.091475798748434 225.165 28.0
91.62031349993777 60.11082331929356 225.1701 26.0
86.9846236910671 58.54431837704033 225.2759 69.0
86.86637047724798 58.58578081801534 225.2821 70.0
87.3040528902784 59.10720413271338 225.2735 60.0
87.18314918677788 59.130811201408505 225.2759 90.0
87.5823471833719 59.60900939349085 225.2687 43.0
87.45822786877397 59.63698166515678 225.2713 67.0
85.39547770167701 58.74181683175266 225.2775 70.0
87.99397690896876 60.54445194359869 225.277 57.0
87.88913580030203 60.57736148685217 225.28 64.0
88.21989990456495 60.908180381171405 225.2681 46.0
88.12086840090342 60.95680213626474 225.2703 70.0
86.10112407209817 59.92709761206061 225.2763 37.0
88.02599770377856 60.994412240572274 225.2752 30.0
88.43769905529916 61.28615493513644 225.2746 43.0
88.33900663105305 61.32144434098154 225.2758 79.0
88.24695596902166 61.37024363595992 225.2783 76.0
88.58700233732816 61.6412642672658 225.2708 34.0
88.74437290546484 61.98434955812991 225.2748 34.0
88.66717259422876 62.02907953970134 225.2817 42.0
88.6059373539174 62.05642759799957 225.2832 61.0
86.87481829267927 61.36647575162351 225.2798 55.0
86.70404708443675 61.397708559408784 225.2704 70.0
88.92769445921294 62.283624961040914 225.2816 34.0
88.87617531546857 62.325672837905586 225.2828 38.0
88.78659289004281 62.368976161815226 225.2844 63.0
89.09141426743008 62.5601668972522 225.2712 22.0
86.97409452334978 61.82704048324376 225.2808 69.0
89.03868290525861 62.588842974975705 225.2726 56.0
88.98434373398777 62.61970165744424 225.2748 56.0
82.23426485108212 60.38796499930322 225.1837 31.0
87.28921708709095 62.193037441931665 225.2828 32.0
89.21118913881946 62.85560265369713 225.269 30.0
87.18063904857263 62.22029322106391 225.2753 56.0
87.09447004529648 62.25145415775478 225.2751 43.0
89.10722120222636 62.91521631926298 225.2714 53.0
89.02657922869548 62.973199733532965 225.2703 47.0
87.44856005581096 62.58064275234938 225.2815 60.0
89.29014992818702 63.16890010237694 225.2716 54.0
88.88436294754501 63.071863549761474 225.2822 20.0
87.31462441035546 62.628376823849976 225.2776 68.0
89.18299463333096 63.23176794592291 225.2717 54.0
89.4970135204494 63.366493506357074 225.2677 23.0
87.62846544501372 62.95320655871183 225.2881 49.0
89.41508728312328 63.444455709308386 225.2728 39.0
89.39064659702126 63.45939857605845 225.2728 39.0
87.48732292186469 63.009651315398514 225.2835 55.0
89.34863303299062 63.49390597175807 225.2772 54.0
89.2826308880467 63.525579776614904 225.2711 46.0
89.57801866601221 63.690960430540144 225.2774 35.0
89.4831324648112 63.75969904195517 225.2794 47.0
89.43962411896791 63.79194492474198 225.2811 21.0
89.74546545767225 63.88199262879789 225.2705 26.0
88.00750341836829 63.58320146240294 225.2811 20.0
89.68984202691354 63.932830094359815 225.2763 30.0
87.88228218606673 63.65450384374708 225.2734 50.0
89.63149606063962 63.999162781983614 225.2794 61.0
89.88006517011672 64.11332409083843 225.2679 22.0
89.77151259104721 64.20061482768506 225.2688 39.0
88.07950887898915 63.95635636057705 225.2816 58.0
89.70770883280784 64.26792045589536 225.268 57.0
87.9557259241119 64.03214230854064 225.2727 72.0
90.01807828736492 64.33251314610243 225.2665 21.0
89.56478615419473 64.39435997419059 225.2757 21.0
89.8713056195993 64.45774299558252 225.2672 55.0
88.22115592216142 64.27680680342019 225.2798 39.0
89.81870001519565 64.51199245359749 225.2724 41.0
90.11108826729469 64.58168657403439 225.264 24.0
90.23573309043422 64.77718894835562 225.2589 20.0
89.91467130882666 64.76679992955178 225.2678 30.0
90.20610164199024 64.81312299799174 225.2633 25.0
90.16171734244563 64.87981076724827 225.2651 33.0
90.10672828112729 64.93622309993953 225.2668 52.0
88.56469900533557 64.86809961311519 225.2865 28.0
90.0524583554361 64.99487721733749 225.2696 49.0
88.462718975381 64.94110481347889 225.2838 48.0
90.31772715842817 65.06276987679303 225.2737 32.0
88.72152268921491 65.14113091584295 225.2781 46.0
90.16666512819938 65.2345840157941 225.2691 37.0
88.57761388260406 65.24531042855233 225.2697 32.0
90.43100427137688 65.27799459453672 225.266 57.0
90.40292412007693 65.31396809685975 225.2685 49.0
90.37990616750903 65.36452306248248 225.2704 46.0
88.89885228336789 65.40134277567267 225.2782 32.0
90.34473215800244 65.40476313699037 225.271 53.0
88.79905791929923 65.47996229492128 225.2719 48.0
90.29508786508814 65.46464664302766 225.2727 35.0
88.73559326119721 65.5339355878532 225.2703 26.0
90.5659430057276 65.49599372781813 225.2737 22.0
90.52411170420237 65.55385244544595 225.2773 31.0
90.49244859698229 65.60863452870399 225.2746 33.0
89.01607410318684 65.70560758002102 225.2752 47.0
90.45885414071381 65.64780302811414 225.2741 34.0
88.91771801223513 65.78871066495776 225.2687 54.0
90.42400367255323 65.70583928842098 225.2814 28.0
90.648206899059 65.74044687021524 225.262 62.0
81.06564907939173 66.57291273120791 225.1216 26.0
89.1737299048109 65.97643656376749 225.2743 30.0
90.57187692611478 65.87302700523287 225.2667 79.0
89.11569478339516 66.03054794017226 225.2709 49.0
90.53503859508783 65.91767174005508 225.2648 76.0
89.04588366206735 66.0899185584858 225.2632 59.0
90.50762106664479 65.95810908637941 225.2663 27.0
90.76812573650386 65.96918148361146 225.2649 38.0
90.72148372267839 66.06360551342368 225.2676 40.0
89.29150129412301 66.28960932977498 225.2749 46.0
90.67166988993995 66.1301551880315 225.265 73.0
89.19688216445502 66.3783661890775 225.2652 46.0
90.63124860310927 66.19360850378871 225.2672 30.0
90.89398272254039 66.17805567011237 225.2595 38.0
90.89126018329989 66.19355089217424 225.2647 38.0
90.86772089300212 66.23408687021583 225.2664 40.0
89.48843535617925 66.51140864752233 225.2747 24.0
90.83704394521192 66.31112898048013 225.2688 44.0
89.41561913571786 66.5973847694695 225.2729 28.0
90.79188400018029 66.37779701687396 225.267 50.0
89.35819012578577 66.6581820435822 225.2681 31.0
91.0215167356655 66.41254270356148 225.2666 29.0
91.00305518461391 66.43653161171824 225.2632 48.0
90.99091184395365 66.45623422320932 225.2633 48.0
90.9826467424864 66.47603547014296 225.2652 46.0
90.93347998720128 66.57817751727998 225.2624 51.0
90.93150483909994 66.59480349253863 225.2684 48.0
89.541583545506 66.9241068828851 225.276 30.0
90.88855881115887 66.66597482655197 225.2665 34.0
91.14448162226472 66.64357828907669 225.2652 28.0
91.13544087274931 66.66335980966687 225.2661 34.0
85.95611653511878 68.07029422838241 225.181 27.0
91.08809243631549 66.78555955458432 225.2708 32.0
91.0621131756343 66.83048046473414 225.269 37.0
91.05462372209877 66.8503014370799 225.2716 32.0
91.2310701579554 66.99264568742365 225.266 40.0
89.86645710200537 67.4560023508966 225.2653 52.0
91.20851702580694 67.0554416924715 225.2716 32.0
89.82207282283343 67.52269012201577 225.2628 68.0
91.18012605130207 67.10363650787622 225.2669 49.0
91.16586627834477 67.14552024006844 225.2709 67.0
86.39780109049752 68.95313719194382 225.1761 21.0
91.36891361570451 67.21850095037371 225.2583 47.0
91.35307428915985 67.26145625393838 225.26 40.0
91.33843446394894 67.28776585683227 225.2569 42.0
89.98187040211633 67.831373013556 225.2619 42.0
91.30747494555544 67.37591825146228 225.2616 47.0
83.1532413654495 70.70278096944094 225.0991 31.0
91.28358102811035 67.46091510355473 225.2605 40.0
91.52382131293416 67.44479021336883 225.2607 53.0
91.53126696392428 67.45720880199224 225.2702 50.0
91.51781109359581 67.4980012299493 225.2716 50.0
90.16309081460349 68.12170105148107 225.2638 53.0
91.4830990730552 67.61162837594748 225.2677 53.0
91.47871220984962 67.63152825739235 225.2697 50.0
90.10032694111578 68.27019068039954 225.2618 39.0
91.44955829856917 67.70972084626555 225.2683 53.0
91.44204058777541 67.73065284825861 225.2679 56.0
86.88543097802904 69.86049538757652 225.1872 21.0
91.65434199862648 67.74494631960988 225.2532 42.0
91.65975598513614 67.77621293906122 225.2572 42.0
91.65852822596207 67.79396967310458 225.2603 47.0
91.63101037917659 67.86886863037944 225.2567 42.0
91.62969784927554 67.88995844963938 225.2605 45.0
90.27125057764351 68.59916800353676 225.256 21.0
91.60367478453554 67.96711891703308 225.258 51.0
91.59526839794125 67.99247530568391 225.257 51.0
87.10141866246704 70.37072177696973 225.1844 36.0
90.56793789134827 68.71344138868153 225.2703 32.0
90.53984221094288 68.7805434204638 225.2686 35.0
84.0983206210658 72.54452300164849 225.1015 46.0
90.75763102760538 69.0673545319587 225.2677 22.0
90.73794172832277 69.10910017602146 225.2637 27.0
90.73172100493684 69.1400708919391 225.2659 30.0
90.7226929734461 69.18986991327256 225.2636 34.0
90.70616277842782 69.22947240713984 225.2607 48.0
90.67542933113873 69.30873657483608 225.257 48.0
90.56717350904364 69.68953615333885 225.2561 21.0
84.73770082416013 73.9549149023369 225.0979 24.0
87.96969914250076 71.78360028471798 225.1796 37.0
87.89610454952344 71.93070273008198 225.1758 35.0
90.91803600802086 69.65732499398291 225.2684 50.0
90.8957089416217 69.71123277023435 225.2619 53.0
85.16395527473651 74.55942854192108 225.0969 101.0
91.1374240797013 70.1253916202113 225.2554 26.0
91.12468735012226 70.1684258338064 225.2523 24.0
90.12472573376726 84.70577298291028 225.069 23.0
108.30411624268163 68.39299801457673 224.8521 23.0
108.10355598991737 68.22224621288478 224.8498 50.0
108.04726019827649 68.17745613120496 224.8505 47.0
107.99470134475268 68.13831983786076 224.8521 47.0
107.8369556296384 67.99311551451683 224.8406 23.0
107.77310288278386 67.33000158704817 224.8638 38.0
107.69407458347268 67.26351008564234 224.8577 45.0
107.65619650820736 67.226970708929 224.8528 28.0
107.50108556868508 67.130750304088 224.8552 40.0
107.16375853447244 66.35617611464113 224.8564 43.0
107.109478805447 66.3236665436998 224.857 52.0
107.06597336754203 66.29476626683027 224.8553 42.0
107.03958434867673 65.77602069918066 224.8642 24.0
106.99524673901033 65.74932275153697 224.8625 45.0
107.30764402984641 65.58161266706884 224.9775 23.0
106.80132509151008 65.65322694182396 224.8599 32.0
107.25638509704731 65.49136906024069 224.9314 23.0
107.23606431484222 65.46639374177903 224.922 23.0
107.23053736449219 65.43957121949643 224.9065 23.0
107.21797306230292 65.4147931933403 224.895 23.0
107.20155877957586 65.38880549371243 224.8837 23.0
106.68835869524628 65.15117893833667 224.8773 20.0
106.56994186190423 65.07701509911567 224.8641 40.0
107.07346773613244 64.44389726314694 224.9246 20.0
107.05960647203028 64.40908052027225 224.8941 21.0
106.36803023447283 64.56269900873303 224.8631 43.0
106.32435522286687 64.54046491067857 224.8604 56.0
106.22293049399741 64.50008570589125 224.8593 56.0
106.17761940672062 64.48114523664117 224.8583 47.0
106.13156093028374 64.46107401046902 224.8566 47.0
116.71393242944032 61.243810140527785 223.4941 52.0
105.6768265760038 63.145427817478776 224.8643 28.0
105.52093688165769 63.11033377610147 224.8649 32.0
105.47855881857686 63.09813839942217 224.8629 32.0
105.43619857577141 62.719066799618304 224.8655 23.0
105.37425974465441 62.71304437611252 224.8687 25.0
105.36184629041236 61.614322101697326 224.8945 20.0
104.87196290364955 61.5585036277771 224.8623 52.0
104.63346095010638 61.20112506952137 224.8732 21.0
104.53489706618711 61.20084157399833 224.8737 21.0
104.50332154950593 61.1911444645375 224.8663 21.0
104.52020576084033 60.83247947786003 224.87 25.0
104.42394055775367 60.83336619846523 224.8682 21.0
104.3711399352178 60.83424670062959 224.8675 23.0
104.32451624213718 60.83639606367797 224.8681 25.0
104.37733461242169 60.46863933932036 224.8707 30.0
104.2785729028983 60.47613304853439 224.8707 36.0
104.22172447910998 60.48358108010143 224.8726 36.0
104.20535616471898 60.08960613980889 224.8615 30.0
104.15468466794118 60.09832303132862 224.8629 29.0
104.04957646795083 60.111214058473706 224.8634 29.0
103.99982191587333 60.114395536482334 224.8615 31.0
103.96655379980803 60.110214116983116 224.8557 24.0
103.99641354009509 59.729644214734435 224.8604 22.0
103.9568554549478 59.72863805294037 224.8553 35.0
103.9069878635928 59.73626364488155 224.8554 32.0
103.85548419738188 59.747182867489755 224.8568 32.0
103.80642051424365 59.753717163577676 224.8557 30.0
103.74179238954093 59.36518521979451 224.8525 63.0
111.99239785480313 51.57935683708638 222.5742 21.0
103.691007851623 59.37834623083472 224.8547 51.0
103.61055084725376 59.39853475429118 224.8482 27.0
103.55143702379428 59.00680782645941 224.8573 51.0
103.50464376364835 59.01562336739153 224.8554 51.0
103.41769897495396 59.046764351427555 224.8526 21.0
111.20277568511665 50.918905233964324 222.5968 21.0
103.36541202303488 58.63075262494385 224.8554 39.0
103.06931402813643 58.27969141770154 224.8571 52.0
103.03899954387452 57.85423283558339 224.8726 30.0
102.88627853384241 57.90815926063806 224.8714 37.0
102.68642040761188 57.4961763182655 224.8659 36.0
102.62841153214686 56.99997324869037 224.8612 42.0
102.24417200137395 56.63555274810642 224.8626 37.0
102.16341785504483 56.087630779482424 224.8593 33.0
101.85248781600967 55.64836434274912 224.866 22.0
101.2905182534596 54.551228820346296 224.8552 54.0
101.04896873119287 53.91694779973477 224.8614 62.0
100.91125198220834 53.991267355158925 224.8502 24.0
100.69891299656592 53.276571745052934 224.8648 76.0
97.8035474345088 63.786765773780644 225.078 28.0
97.78047579468694 63.77839673496783 225.0638 45.0
97.74839163804427 63.78869817778468 225.0771 42.0
97.74556183861569 63.68634544033557 225.069 49.0
97.72201959928498 63.788027429021895 225.0745 45.0
97.72097984165885 63.706843421794474 225.0774 43.0
97.69910193118267 63.804120750166476 225.0766 40.0
97.71657048724592 63.605562255717814 225.0714 37.0
97.6946078024339 63.706172672100365 225.073 49.0
97.67028991563711 63.80783493258059 225.0807 40.0
97.69191929220688 63.59826479014009 225.059 63.0
97.66424449009355 63.709847399033606 225.0766 49.0
97.64549743128009 63.806092612445354 225.0753 40.0
97.661499463371 63.60416157357395 225.0642 71.0
97.63620812247973 63.71358130779117 225.0791 51.0
97.61987278284505 63.80655261874199 225.0731 50.0
97.6531836084323 63.50389279797673 225.0641 34.0
97.63938570092432 63.61916359513998 225.0629 75.0
97.61564565706067 63.72862278390676 225.0785 54.0
97.59933857561555 63.820483066141605 225.071 50.0
97.62868638522923 63.52105769328773 225.0657 30.0
97.60896587232128 63.62506037950516 225.0666 71.0
97.58525408688001 63.73340854048729 225.0825 62.0
97.61479970184155 63.426205965690315 225.0753 43.0
97.57454609125853 63.818740744143724 225.0659 50.0
97.59821004001424 63.529176535084844 225.0725 34.0
97.5825938328635 63.624389631673694 225.0628 75.0
97.56046160229016 63.731666217558086 225.0756 82.0
97.58440813026391 63.430991721339524 225.0769 44.0
97.54808927851263 63.821403082460165 225.0658 45.0
97.56615414051339 63.53836695011705 225.0808 34.0
97.55544614500832 63.62369915470481 225.0572 79.0
97.57645962759852 63.316279573366046 225.0648 50.0
97.53320088307373 63.73541985731572 225.0771 64.0
97.55559611320496 63.43470590375364 225.0775 47.0
97.53820254630409 63.53876777365804 225.0768 32.0
97.53247196087614 63.64201453421265 225.0615 81.0
97.55190588789992 63.33566652517766 225.068 70.0
97.51266667596065 63.74935030564666 225.0752 73.0
97.53107063192874 63.45298182684928 225.0794 44.0
97.51608878397383 63.55376979522407 225.076 34.0
97.5408547911793 63.22087546531111 225.0603 24.0
97.50604340527207 63.6435658428818 225.0578 79.0
97.52073866757564 63.34043255262077 225.0696 78.0
97.50062254455406 63.45998964086175 225.0847 47.0
97.48810893169139 63.55528164934367 225.0722 66.0
97.50805149995722 63.22893512248993 225.0647 52.0
97.47559531917796 63.65057365689427 225.0639 81.0
97.49117925995961 63.34301597904414 225.0669 83.0
97.46942706708796 63.46586669795215 225.0869 52.0
97.45846475113649 63.561198161914945 225.0765 62.0
97.47605211520568 63.23590348102152 225.0677 56.0
97.45322322798893 63.462119325995445 225.0777 59.0
97.47206662525423 63.117956885136664 225.0627 65.0
97.440596583765 63.561855448409915 225.0737 57.0
97.45496832195204 63.24092597141862 225.0689 60.0
97.44047954352573 63.35284395515919 225.0705 83.0
97.43030555953737 63.47821264807135 225.0771 55.0
97.44510116637684 63.14061774034053 225.067 63.0
97.42095105652697 63.57136151008308 225.0639 45.0
97.42963893408887 63.26029319688678 225.0707 56.0
97.44855442037806 62.882780166342854 225.048 20.0
97.4151501560118 63.3722111787647 225.0725 87.0
97.4279013966443 63.02344680018723 225.0637 63.0
97.4015218007844 63.48081580456346 225.0751 61.0
97.41310178104322 63.1475860979408 225.0685 65.0
97.39849997148849 63.26394819654524 225.0696 60.0
97.38633813895285 63.37592536211014 225.0704 86.0
97.39509810460731 63.03150645736605 225.0666 60.0
97.37265326816123 63.48675204440951 225.0764 64.0
97.38029848970473 63.15564575791359 225.0717 68.0
97.36528260435443 63.37983682472259 225.072 84.0
97.37243475636933 63.037600522860885 225.0688 61.0
97.35403771046549 63.486278576776385 225.072 29.0
97.35927121224813 63.15844619087875 225.0699 65.0
97.34777199674863 63.27488720044494 225.0718 60.0
97.3521041336935 62.921461700461805 225.0702 48.0
97.33641407126561 63.38577306549996 225.0733 86.0
97.34040711272974 63.045679909177125 225.0705 63.0
97.32724356919061 63.16652557812631 225.0734 70.0
97.32474129623733 63.295424638316035 225.0769 52.0
97.32841081533115 62.93753529526293 225.0685 51.0
97.3136336794123 63.1828556349501 225.0743 68.0
97.3152588319499 62.81379682198167 225.0702 51.0
97.30454618344083 63.29602274298668 225.0724 52.0
97.30411139631178 62.946922989562154 225.0736 51.0
97.29324654047377 63.06893886998296 225.0715 61.0
97.28321384894662 63.188752421177924 225.0737 68.0
97.27904210845008 62.833998885937035 225.0826 42.0
97.27412635367364 63.3019195292145 225.0736 24.0
97.27130810415838 62.95498265046626 225.0751 55.0
97.26121889718343 63.07701825816184 225.0734 63.0
97.25775360292755 62.69448900409043 225.07 50.0
97.25207488622982 63.192407422699034 225.0715 68.0
97.24554794095457 62.83870573155582 225.0795 49.0
97.23609309329186 62.96631621289998 225.0794 68.0
97.22999516013078 63.084006344899535 225.0744 63.0
97.22414640302304 62.70363996550441 225.0712 51.0
97.2242363221012 63.18836413230747 225.0593 56.0
97.21196899982169 62.84674566425383 225.0811 49.0
97.20578629360534 62.96776888426393 225.073 82.0
97.19731532537844 62.56843610480428 225.0682 46.0
97.20380535023287 63.10668692924082 225.0781 71.0
97.19307663838845 62.73509041313082 225.0805 59.0
97.18419963459019 62.87049782089889 225.084 54.0
97.1797660307493 62.98378329537809 225.0692 82.0
97.16719075618312 62.59324010647833 225.0703 46.0
97.1603863768978 62.738705958239734 225.0765 59.0
97.15142460004427 62.87744645308703 225.0832 51.0
97.13983834942337 62.448017260059714 225.0643 57.0
97.14607405895367 62.99626734200865 225.0741 87.0
97.13039618893526 62.60564524307847 225.0739 53.0
97.12511484930292 62.75226157903671 225.0821 59.0
97.11856479174457 62.88772816956043 225.0851 51.0
97.10215510148555 62.464846783317626 225.0703 51.0
97.11654290778097 62.99773973971605 225.0681 25.0
97.09678898891434 62.61479620542377 225.074 49.0
97.09164893941488 62.75585739593953 225.0767 59.0
97.07092445041053 62.319525298662484 225.0682 57.0
97.08662192162592 62.89247447345406 225.0831 54.0
97.0669400881743 62.47618034668267 225.0726 54.0
97.06148920289706 62.629462854005396 225.0795 57.0
97.06399260577746 62.77516543958336 225.0745 59.0
97.03993945859838 62.347642658278346 225.0727 57.0
97.03598335490096 62.50318667944521 225.0763 54.0
97.03233808779623 62.646509383805096 225.0741 77.0
97.0041962043615 62.19664766266942 225.0711 43.0
97.03030063316692 62.78764948807657 225.0793 59.0
97.00322966394015 62.3567147096619 225.0709 60.0
97.00004920933861 62.51227845810354 225.0749 60.0
96.99961956799962 62.6512359585613 225.0706 72.0
96.96728860377334 62.21349691506475 225.0757 40.0
96.97655369550921 62.520574853755534 225.0773 54.0
96.975320148631 62.66062365472317 225.0731 72.0
96.94155091734137 62.21840104088187 225.0734 43.0
96.91631495719776 62.05099707469344 225.0688 53.0
96.9413882845547 62.37737678550184 225.0739 60.0
96.94217084697448 62.52970608882606 225.0763 57.0
96.90395244210958 62.2318974789232 225.0756 46.0
96.87705215276219 62.06889817304909 225.0729 53.0
96.90445242729038 62.39533706661314 225.0804 60.0
96.85716095520183 61.90496538858861 225.0664 33.0
96.88635127828456 62.25257301144302 225.0753 46.0
96.8586470822338 62.0906650070101 225.0735 53.0
96.8870208109729 62.40934642776847 225.075 57.0
96.81617730634753 61.92949320282787 225.0749 30.0
96.86349703907035 62.418753853067756 225.0774 65.0
96.78466695069801 61.73413597140461 225.063 27.0
96.79038310330361 61.93661938607693 225.0741 33.0
96.82364947651513 62.27654844895005 225.0797 43.0
96.7579275512835 61.74790860153735 225.0666 31.0
96.78215315460693 62.10761917196214 225.0678 57.0
96.74390936363488 61.7497755587101 225.0643 36.0
96.76876932673622 62.11506099998951 225.0706 63.0
96.73701733769849 61.9597205305472 225.0785 30.0
96.7745293074986 62.285304855555296 225.0741 43.0
96.70306700316723 61.768748230300844 225.0681 36.0
96.73119910946116 62.127446411177516 225.0707 60.0
96.66756536916364 61.57773647457361 225.0655 47.0
